timestamp,total_workload_groups,total_workload_quantity,real_time_quantity,batch_quantity,background_quantity,avg_priority_level,delayable_workload_groups,avg_max_delay_hours,total_cpu_units,total_ram_units,total_storage_io_units,total_network_units
2026-04-29 13:00:00,10,691,342,293,56,3.4,7,5.5,236.10999999999999,263.05,206.9,186.34
2026-04-29 14:00:00,13,825,357,341,127,3.6153846153846154,7,5.0,300.28999999999996,277.54,197.18,200.28
2026-04-29 15:00:00,14,842,425,349,68,3.357142857142857,8,4.214285714285714,323.18,303.02,218.94,254.76
2026-04-29 16:00:00,13,666,373,244,49,2.6153846153846154,10,5.461538461538462,262.24,244.53,163.44,197.26
2026-04-29 17:00:00,10,638,356,219,63,2.9,6,4.5,252.2,232.47,170.31,161.67
2026-04-29 18:00:00,10,629,356,181,92,3.5,4,2.6,251.71,197.66,151.77,179.0
2026-04-29 19:00:00,11,671,280,292,99,2.909090909090909,8,5.7272727272727275,248.41,219.26,178.27,183.82
2026-04-29 20:00:00,13,739,302,355,82,3.4615384615384617,7,5.0,265.82,248.58,228.66,201.05
2026-04-29 21:00:00,7,588,282,221,85,3.142857142857143,4,4.571428571428571,257.02,183.14000000000001,200.44,168.14000000000001
2026-04-29 22:00:00,11,574,252,212,110,3.727272727272727,5,3.1818181818181817,222.82,160.82,157.77,157.05
2026-04-29 23:00:00,14,555,192,265,98,3.2857142857142856,9,4.857142857142857,212.25,185.47,140.3,130.25
2026-04-30 00:00:00,13,532,221,219,92,3.6153846153846154,8,3.6153846153846154,184.62,153.23,132.05,134.95
2026-04-30 01:00:00,8,565,273,192,100,3.25,5,3.25,202.59,158.51,140.81,177.74
2026-04-30 02:00:00,13,472,226,192,54,3.3076923076923075,7,3.0,177.88,158.02,134.48,146.06
2026-04-30 03:00:00,13,585,161,314,110,3.076923076923077,7,4.6923076923076925,191.43,177.39,172.33,147.57
2026-04-30 04:00:00,11,550,242,213,95,3.1818181818181817,6,4.909090909090909,189.78,184.02,151.01,139.02
2026-04-30 05:00:00,11,664,326,269,69,3.0,8,4.181818181818182,223.05,218.37,174.33,173.13
2026-04-30 06:00:00,12,517,213,224,80,3.0833333333333335,7,2.5,190.54,166.76,144.78,144.42
2026-04-30 07:00:00,13,462,212,169,81,3.3846153846153846,8,5.076923076923077,170.84,180.35,135.28,128.79
2026-04-30 08:00:00,13,558,264,234,60,3.230769230769231,8,5.846153846153846,211.98,175.26999999999998,152.15,150.0
2026-04-30 09:00:00,12,716,366,261,89,3.3333333333333335,6,5.083333333333333,276.27,250.18,183.79,227.62
2026-04-30 10:00:00,9,728,435,226,67,3.111111111111111,5,4.555555555555555,255.37,282.73,172.49,238.13
2026-04-30 11:00:00,9,781,428,287,66,3.111111111111111,6,5.333333333333333,306.14,262.13,180.18,252.78
2026-04-30 12:00:00,11,718,336,310,72,3.272727272727273,6,4.0,267.94,255.28,188.86,200.81
2026-04-30 13:00:00,10,603,345,221,37,3.3,6,5.8,251.35,199.14000000000001,134.62,166.27
2026-04-30 14:00:00,8,654,353,256,45,2.875,5,5.5,265.73,249.08,181.45,178.69
2026-04-30 15:00:00,15,728,391,262,75,2.7333333333333334,10,6.4,264.73,262.96999999999997,195.26,183.0
2026-04-30 16:00:00,14,818,480,255,83,3.2142857142857144,8,5.5,290.43,283.14,186.78,232.85999999999999
2026-04-30 17:00:00,11,699,367,257,75,3.3636363636363638,7,4.2727272727272725,247.2,222.67000000000002,171.0,232.77
2026-04-30 18:00:00,12,753,354,304,95,3.5,6,4.0,288.48,252.74,169.02,226.66
2026-04-30 19:00:00,9,687,361,240,86,3.111111111111111,6,4.222222222222222,264.19,239.75,191.20000000000002,208.06
2026-04-30 20:00:00,13,652,334,239,79,3.3846153846153846,7,3.923076923076923,264.42,237.09,166.86,183.28
2026-04-30 21:00:00,13,650,292,297,61,3.4615384615384617,8,4.846153846153846,236.75,186.8,162.57,186.99
2026-04-30 22:00:00,15,436,233,138,65,3.3333333333333335,9,3.8666666666666667,153.64,149.47,97.24,129.37
2026-04-30 23:00:00,11,515,227,192,96,3.1818181818181817,7,5.181818181818182,193.42000000000002,171.91,118.66,139.52
2026-05-01 00:00:00,8,581,201,190,190,3.5,4,4.125,221.67000000000002,182.5,135.84,134.35
2026-05-01 01:00:00,15,579,202,324,53,3.2666666666666666,9,3.533333333333333,218.51,171.23,198.02,167.56
2026-05-01 02:00:00,12,576,213,302,61,3.25,6,4.416666666666667,237.31,168.87,173.19,145.71
2026-05-01 03:00:00,12,581,233,262,86,3.0,7,3.9166666666666665,239.0,203.74,184.25,148.94
2026-05-01 04:00:00,10,521,199,251,71,3.3,5,2.8,178.19,186.54,143.49,137.04
2026-05-01 05:00:00,13,415,128,214,73,3.1538461538461537,8,3.076923076923077,148.0,113.45,126.06,101.57
2026-05-01 06:00:00,15,478,133,221,124,3.4,9,2.466666666666667,168.48,144.19,137.61,104.24
2026-05-01 07:00:00,15,531,197,252,82,3.6,9,3.933333333333333,212.69,176.37,130.7,124.51
2026-05-01 08:00:00,14,505,209,254,42,3.142857142857143,9,6.142857142857143,190.51,175.9,147.18,137.82
2026-05-01 09:00:00,14,726,346,326,54,3.142857142857143,9,5.5,277.31,271.47,212.42,217.65
2026-05-01 10:00:00,11,709,329,320,60,3.0,8,6.909090909090909,288.7,241.99,186.66,178.48000000000002
2026-05-01 11:00:00,12,714,255,366,93,3.1666666666666665,7,5.083333333333333,282.15,239.02,264.39,155.19
2026-05-01 12:00:00,14,766,357,349,60,3.2142857142857144,8,6.071428571428571,254.45,260.12,195.23,180.72
2026-05-01 13:00:00,10,757,412,267,78,3.2,7,7.1,310.48,303.92,174.69,197.99
2026-05-01 14:00:00,10,811,356,380,75,2.8,7,5.4,315.49,328.64,244.29999999999998,213.18
2026-05-01 15:00:00,14,792,332,386,74,3.5714285714285716,8,4.214285714285714,277.42,280.18,230.65,239.56
2026-05-01 16:00:00,10,755,316,349,90,2.9,6,3.8,295.43,295.03,187.99,205.2
2026-05-01 17:00:00,13,663,339,271,53,3.6153846153846154,7,3.923076923076923,251.81,227.64,147.28,187.20000000000002
2026-05-01 18:00:00,13,690,291,300,99,3.1538461538461537,9,6.153846153846154,259.03999999999996,238.12,202.37,175.71
2026-05-01 19:00:00,9,694,285,341,68,3.4444444444444446,5,4.0,278.13,197.14,172.6,146.99
2026-05-01 20:00:00,9,668,275,329,64,3.0,6,5.222222222222222,262.69,227.57,191.10999999999999,204.60999999999999
2026-05-01 21:00:00,9,606,215,320,71,3.2222222222222223,5,6.0,215.03,207.9,173.76,169.5
2026-05-01 22:00:00,11,587,221,252,114,3.272727272727273,7,2.8181818181818183,223.74,202.53,166.02,148.93
2026-05-01 23:00:00,11,527,184,277,66,3.6363636363636362,5,3.4545454545454546,200.48,188.66,155.18,129.99
2026-05-02 00:00:00,11,547,194,277,76,3.272727272727273,8,3.272727272727273,189.45,184.6,198.32999999999998,135.77
2026-05-02 01:00:00,8,735,204,413,118,2.875,5,4.5,286.49,260.63,219.87,179.43
2026-05-02 02:00:00,11,592,168,328,96,3.1818181818181817,6,5.2727272727272725,222.84,190.07,215.39000000000001,132.3
2026-05-02 03:00:00,12,452,104,301,47,3.4166666666666665,6,3.3333333333333335,175.16,152.3,166.26999999999998,121.3
2026-05-02 04:00:00,12,666,282,308,76,3.4166666666666665,6,4.25,238.63,223.73,191.93,182.88
2026-05-02 05:00:00,13,634,194,371,69,3.0,8,3.6153846153846154,234.02,196.26999999999998,183.36,129.76999999999998
2026-05-02 06:00:00,12,598,219,303,76,3.25,7,3.0,190.65,203.34,185.08,168.93
2026-05-02 07:00:00,16,558,189,293,76,2.875,10,3.0625,209.98,184.42000000000002,149.24,145.85
2026-05-02 08:00:00,14,692,245,357,90,3.5,8,4.928571428571429,264.27,215.09,199.47,156.91
2026-05-02 09:00:00,11,735,413,259,63,2.909090909090909,8,7.363636363636363,282.26,267.87,170.89000000000001,200.60999999999999
2026-05-02 10:00:00,16,737,316,347,74,3.0625,10,5.8125,285.95,251.35,195.82,201.89
2026-05-02 11:00:00,12,752,365,292,95,3.4166666666666665,7,3.75,261.52,278.84,215.1,188.21
2026-05-02 12:00:00,12,783,398,321,64,3.0833333333333335,8,5.0,288.21999999999997,251.2,216.51,206.98
2026-05-02 13:00:00,10,732,362,280,90,3.3,6,4.8,273.91,228.0,155.09,197.48
2026-05-02 14:00:00,15,839,397,349,93,3.2666666666666666,9,5.6,313.09,288.35,203.25,213.64000000000001
2026-05-02 15:00:00,9,697,375,293,29,3.5555555555555554,4,5.0,277.24,252.76999999999998,187.88,193.95
2026-05-02 16:00:00,11,686,328,303,55,2.727272727272727,8,6.0,289.71,224.78,200.74,192.96
2026-05-02 17:00:00,8,686,361,245,80,2.75,5,6.0,271.46999999999997,240.78,187.88,173.22
2026-05-02 18:00:00,10,766,363,338,65,3.3,7,5.0,300.04,227.26,210.56,218.21
2026-05-02 19:00:00,11,719,356,288,75,2.909090909090909,7,6.545454545454546,291.2,233.63,178.66,192.11
2026-05-02 20:00:00,11,587,256,267,64,3.5454545454545454,5,3.6363636363636362,195.18,196.57,154.68,149.44
2026-05-02 21:00:00,11,632,258,292,82,3.090909090909091,6,5.545454545454546,272.72,232.57,163.63,175.96
2026-05-02 22:00:00,13,627,209,344,74,3.230769230769231,8,2.6153846153846154,226.17,217.61,209.7,157.23
2026-05-02 23:00:00,10,573,221,309,43,3.7,4,3.1,215.0,185.9,182.7,140.22
2026-05-03 00:00:00,10,577,214,270,93,3.1,6,4.1,213.76,187.52,154.82,156.0
2026-05-03 01:00:00,12,489,189,229,71,3.25,7,2.1666666666666665,171.53,158.34,132.87,127.24000000000001
2026-05-03 02:00:00,11,491,225,216,50,3.4545454545454546,5,3.090909090909091,177.78,171.71,124.85000000000001,141.83
2026-05-03 03:00:00,11,585,194,286,105,2.5454545454545454,8,4.090909090909091,212.55,213.05,162.97,155.05
2026-05-03 04:00:00,8,639,164,363,112,3.25,4,2.25,225.4,210.57,188.14000000000001,165.99
2026-05-03 05:00:00,14,498,160,246,92,3.0,8,3.5,161.96,148.01,141.6,121.00999999999999
2026-05-03 06:00:00,12,612,193,318,101,3.0,8,4.416666666666667,216.7,193.14,168.51,144.8
2026-05-03 07:00:00,14,479,165,218,96,3.4285714285714284,8,2.357142857142857,154.09,145.05,127.0,125.03999999999999
2026-05-03 08:00:00,8,716,272,376,68,3.0,5,6.5,284.5,199.04000000000002,203.73,154.95
2026-05-03 09:00:00,13,763,322,393,48,3.5384615384615383,8,4.461538461538462,289.2,233.76,241.92999999999998,195.43
2026-05-03 10:00:00,14,683,313,302,68,3.0714285714285716,8,4.5,266.75,210.35,161.41,173.83
2026-05-03 11:00:00,12,702,314,321,67,3.0833333333333335,8,4.75,265.27000000000004,225.32,191.27,166.71
2026-05-03 12:00:00,11,829,395,370,64,3.090909090909091,7,5.181818181818182,339.96,253.72,251.12,221.69
2026-05-03 13:00:00,12,775,342,356,77,3.4166666666666665,7,5.0,286.18,235.43,211.63,179.63
2026-05-03 14:00:00,14,855,397,369,89,3.0,9,4.928571428571429,327.15,277.33,248.48,232.57
2026-05-03 15:00:00,10,716,397,252,67,3.7,5,4.5,278.0,237.79,167.53,199.59
2026-05-03 16:00:00,10,791,377,345,69,3.6,5,3.7,268.57,285.7,188.54999999999998,220.21
2026-05-03 17:00:00,10,667,340,256,71,3.0,5,4.5,274.69,204.67000000000002,167.71,207.61
2026-05-03 18:00:00,12,584,277,292,15,3.1666666666666665,7,4.083333333333333,198.65,193.6,176.17,164.21
2026-05-03 19:00:00,11,727,275,366,86,3.1818181818181817,6,5.0,245.56,234.75,190.0,187.43
2026-05-03 20:00:00,14,694,257,359,78,3.2857142857142856,8,4.5,243.32999999999998,230.43,216.49,154.64
2026-05-03 21:00:00,12,576,299,201,76,3.3333333333333335,6,5.25,202.71,225.55,155.76,149.79
2026-05-03 22:00:00,9,622,210,318,94,3.3333333333333335,5,2.888888888888889,248.8,190.67,177.53,147.42000000000002
2026-05-03 23:00:00,8,574,223,334,17,3.25,5,2.75,219.68,184.65,152.34,132.71
2026-05-04 00:00:00,14,559,251,229,79,3.0714285714285716,10,4.357142857142857,217.96,180.94,141.08,130.84
2026-05-04 01:00:00,13,485,190,243,52,2.769230769230769,10,7.615384615384615,180.62,164.49,139.92,125.21000000000001
2026-05-04 02:00:00,12,614,246,297,71,3.1666666666666665,7,5.083333333333333,229.73,234.23000000000002,163.49,162.33
2026-05-04 03:00:00,11,467,188,216,63,4.090909090909091,5,3.090909090909091,172.45,142.52,133.95,115.65
2026-05-04 04:00:00,11,494,209,220,65,3.4545454545454546,5,3.4545454545454546,182.77,175.01,139.08,140.76
2026-05-04 05:00:00,9,462,229,145,88,3.6666666666666665,4,1.7777777777777777,192.29,139.53,107.78,118.13
2026-05-04 06:00:00,12,612,212,249,151,2.75,8,4.083333333333333,230.51999999999998,191.7,135.9,152.81
2026-05-04 07:00:00,13,509,218,197,94,2.769230769230769,9,4.230769230769231,196.65,176.76,145.27,140.59
2026-05-04 08:00:00,11,631,274,261,96,3.3636363636363638,5,5.0,210.54,224.35,180.49,152.75
2026-05-04 09:00:00,9,702,356,276,70,3.0,5,5.666666666666667,280.15,280.75,170.08,201.67
2026-05-04 10:00:00,13,714,341,294,79,2.6923076923076925,10,7.230769230769231,267.06,227.98,187.62,183.58
2026-05-04 11:00:00,11,666,397,197,72,3.5454545454545454,5,3.909090909090909,271.87,229.88,166.37,186.88
2026-05-04 12:00:00,10,719,393,268,58,3.3,5,3.5,244.79,256.86,184.88,216.38
2026-05-04 13:00:00,11,795,410,322,63,3.090909090909091,6,4.545454545454546,294.29,288.13,202.93,231.18
2026-05-04 14:00:00,13,656,394,200,62,3.1538461538461537,7,4.153846153846154,248.64000000000001,240.11,145.07999999999998,219.0
2026-05-04 15:00:00,15,794,411,303,80,3.1333333333333333,9,5.066666666666666,270.5,245.91,223.84,211.35
2026-05-04 16:00:00,14,637,353,227,57,3.0714285714285716,10,7.285714285714286,226.97,228.13,169.03,183.34
2026-05-04 17:00:00,10,761,356,340,65,3.8,4,4.2,307.86,269.04,207.32,203.53
2026-05-04 18:00:00,12,721,364,293,64,3.3333333333333335,7,5.166666666666667,296.53000000000003,241.03,181.96,185.76
2026-05-04 19:00:00,14,714,356,285,73,3.2857142857142856,9,5.357142857142857,278.78,227.99,182.68,184.69
2026-05-04 20:00:00,11,714,265,341,108,3.272727272727273,5,4.363636363636363,237.81,260.78,168.81,165.60999999999999
2026-05-04 21:00:00,12,622,295,269,58,3.25,8,6.083333333333333,228.93,236.53,159.86,172.06
2026-05-04 22:00:00,10,546,268,228,50,3.7,4,1.1,224.63,187.69,145.23000000000002,154.5
2026-05-04 23:00:00,11,508,201,223,84,3.8181818181818183,5,1.7272727272727273,203.73,141.67000000000002,133.45,118.61
2026-05-05 00:00:00,11,553,274,162,117,3.5454545454545454,7,4.181818181818182,194.93,197.62,128.43,144.76
2026-05-05 01:00:00,13,512,253,176,83,3.3076923076923075,7,2.3846153846153846,190.24,160.34,119.44,136.93
2026-05-05 02:00:00,9,446,216,140,90,3.0,6,3.6666666666666665,150.53,158.72,96.22,109.6
2026-05-05 03:00:00,12,478,224,197,57,3.4166666666666665,7,3.5833333333333335,195.73,139.55,142.21,127.44
2026-05-05 04:00:00,12,569,239,255,75,3.5833333333333335,8,2.5833333333333335,208.31,180.95,165.76,156.31
2026-05-05 05:00:00,12,469,203,179,87,2.8333333333333335,9,4.416666666666667,166.53,156.91,105.63,115.80000000000001
2026-05-05 06:00:00,11,456,217,179,60,3.272727272727273,7,3.727272727272727,160.78,140.07,109.88,133.68
2026-05-05 07:00:00,12,484,220,172,92,2.8333333333333335,8,3.0833333333333335,170.82,161.71,121.2,124.54
2026-05-05 08:00:00,12,615,303,228,84,3.1666666666666665,8,7.166666666666667,240.17,228.54,157.63,153.41
2026-05-05 09:00:00,11,737,408,244,85,3.272727272727273,6,5.2727272727272725,274.04,258.31,206.51,169.82
2026-05-05 10:00:00,16,627,295,273,59,3.3125,10,5.0625,215.84,208.60999999999999,182.08,186.94
2026-05-05 11:00:00,12,780,469,261,50,2.9166666666666665,8,4.5,301.0,256.40999999999997,205.64000000000001,222.47
2026-05-05 12:00:00,9,733,375,286,72,3.0,6,7.444444444444445,260.87,235.69,202.2,134.85
2026-05-05 13:00:00,10,745,415,257,73,3.1,6,6.7,285.91,265.3,203.05,223.55
2026-05-05 14:00:00,11,850,445,333,72,3.272727272727273,6,5.2727272727272725,328.04,323.52,218.65,260.17
2026-05-05 15:00:00,12,802,442,282,78,3.4166666666666665,6,3.0,318.57,300.16,234.98000000000002,187.1
2026-05-05 16:00:00,13,714,349,317,48,3.230769230769231,8,4.3076923076923075,243.25,257.5,195.63,190.85999999999999
2026-05-05 17:00:00,14,803,456,268,79,3.2142857142857144,8,4.142857142857143,296.92,294.04,180.45,186.83
2026-05-05 18:00:00,10,792,429,321,42,3.2,6,5.3,288.59000000000003,283.96999999999997,214.52,225.13
2026-05-05 19:00:00,13,626,274,264,88,3.4615384615384617,7,4.461538461538462,230.34,213.10999999999999,175.66,137.17000000000002
2026-05-05 20:00:00,11,641,316,249,76,3.3636363636363638,7,5.363636363636363,253.10999999999999,228.0,166.36,178.04000000000002
2026-05-05 21:00:00,15,641,306,243,92,3.2666666666666666,10,4.6,256.97,207.58,180.71,189.29
2026-05-05 22:00:00,16,527,250,188,89,3.0,10,4.125,195.55,175.18,136.17000000000002,129.25
2026-05-05 23:00:00,8,562,234,239,89,3.25,5,3.875,194.29,163.16,155.8,148.69
2026-05-06 00:00:00,12,505,219,231,55,3.5833333333333335,6,2.0,187.45,168.7,135.52,124.53
2026-05-06 01:00:00,14,506,172,264,70,3.4285714285714284,8,3.9285714285714284,178.06,153.57,150.55,97.65
2026-05-06 02:00:00,7,473,184,225,64,3.2857142857142856,4,3.0,190.32999999999998,155.89,129.18,139.68
2026-05-06 03:00:00,9,502,173,243,86,3.0,5,2.888888888888889,188.48,170.51,108.45,145.07999999999998
2026-05-06 04:00:00,11,543,261,202,80,3.4545454545454546,7,1.7272727272727273,220.81,175.58,147.5,119.28999999999999
2026-05-06 05:00:00,10,561,298,200,63,3.0,6,4.1,231.17,174.87,133.5,158.17
2026-05-06 06:00:00,10,595,270,231,94,3.0,7,3.5,223.88,195.48000000000002,131.12,173.6
2026-05-06 07:00:00,8,542,249,196,97,3.125,5,4.625,189.69,170.04,145.69,158.07999999999998
2026-05-06 08:00:00,9,665,320,279,66,3.3333333333333335,5,4.0,242.60000000000002,236.22,176.4,182.75
2026-05-06 09:00:00,15,690,338,266,86,2.933333333333333,9,4.733333333333333,259.67,242.89000000000001,166.6,180.16
2026-05-06 10:00:00,10,714,346,279,89,3.1,6,5.5,254.54999999999998,246.72,166.60999999999999,192.26
2026-05-06 11:00:00,11,761,399,284,78,3.3636363636363638,6,4.818181818181818,272.15,259.78,188.28,221.71
2026-05-06 12:00:00,12,737,371,259,107,3.0833333333333335,6,5.5,281.59,260.9,218.83,177.51
2026-05-06 13:00:00,16,741,437,224,80,3.25,10,6.0625,296.46,254.91,172.17,204.24
2026-05-06 14:00:00,10,762,467,248,47,3.8,4,2.5,259.31,258.36,170.68,243.19
2026-05-06 15:00:00,8,636,346,206,84,2.875,5,4.75,245.72,201.52,142.07,143.9
2026-05-06 16:00:00,12,830,499,269,62,2.4166666666666665,9,8.166666666666666,352.64,302.95,228.9,266.31
2026-05-06 17:00:00,12,684,385,239,60,2.5833333333333335,9,5.5,273.05,221.53,166.76999999999998,195.31
2026-05-06 18:00:00,11,774,405,306,63,3.4545454545454546,5,5.090909090909091,300.5,296.28,224.37,220.45
2026-05-06 19:00:00,14,652,332,242,78,2.9285714285714284,9,5.357142857142857,245.39,206.92000000000002,171.06,153.35999999999999
2026-05-06 20:00:00,12,621,351,193,77,3.1666666666666665,8,4.5,240.84,202.59,132.27,191.47
2026-05-06 21:00:00,10,675,300,319,56,2.7,7,5.8,236.25,209.65,160.58,158.1
2026-05-06 22:00:00,12,508,255,189,64,2.9166666666666665,8,3.3333333333333335,175.65,175.29000000000002,126.65,142.4
2026-05-06 23:00:00,8,477,210,179,88,3.75,4,2.625,159.31,167.64,135.7,139.75
2026-05-07 00:00:00,10,480,199,173,108,3.9,4,1.2,155.59,152.88,102.97,113.42
2026-05-07 01:00:00,15,585,248,259,78,3.3333333333333335,9,2.7333333333333334,238.36,183.17000000000002,167.85,151.74
2026-05-07 02:00:00,14,508,241,206,61,3.2142857142857144,8,2.9285714285714284,185.93,167.56,158.9,141.88
2026-05-07 03:00:00,13,502,190,237,75,3.3076923076923075,7,5.0,178.55,168.83,158.11,123.21000000000001
2026-05-07 04:00:00,9,539,227,228,84,3.111111111111111,6,4.444444444444445,220.17000000000002,139.93,154.91,128.38
2026-05-07 05:00:00,12,614,272,260,82,3.3333333333333335,7,3.0833333333333335,205.57999999999998,187.17,144.86,162.28
2026-05-07 06:00:00,13,586,243,240,103,3.1538461538461537,8,3.3076923076923075,207.8,208.1,134.56,178.85999999999999
2026-05-07 07:00:00,16,615,273,261,81,3.0625,10,3.0,221.49,199.59,178.97,150.79
2026-05-07 08:00:00,15,714,309,324,81,3.066666666666667,10,5.266666666666667,276.38,226.17,170.68,212.37
2026-05-07 09:00:00,12,793,412,323,58,3.3333333333333335,6,5.166666666666667,289.75,293.34,179.27,228.81
2026-05-07 10:00:00,12,625,332,229,64,3.1666666666666665,8,6.666666666666667,253.31,197.42,188.70999999999998,191.88
2026-05-07 11:00:00,13,679,363,258,58,3.076923076923077,8,4.923076923076923,232.64,243.91,159.18,202.51000000000002
2026-05-07 12:00:00,14,757,420,262,75,3.0714285714285716,8,4.714285714285714,286.09,251.94,207.92,209.18
2026-05-07 13:00:00,13,681,428,189,64,3.076923076923077,8,4.538461538461538,259.41,227.82999999999998,166.91,203.48
2026-05-07 14:00:00,12,694,362,270,62,3.25,8,5.833333333333333,280.07,228.71,179.26,201.82999999999998
2026-05-07 15:00:00,9,772,426,261,85,3.3333333333333335,5,5.0,330.47,277.1,205.65,221.51
2026-05-07 16:00:00,11,698,409,245,44,3.090909090909091,7,6.090909090909091,258.95,227.18,175.66,208.79999999999998
2026-05-07 17:00:00,14,726,426,251,49,3.142857142857143,9,5.214285714285714,304.48,250.09,199.74,208.53
2026-05-07 18:00:00,13,649,319,263,67,3.4615384615384617,7,4.538461538461538,267.7,226.32,161.06,174.42000000000002
2026-05-07 19:00:00,12,713,344,287,82,3.3333333333333335,6,4.666666666666667,287.51,279.13,174.55,156.46
2026-05-07 20:00:00,10,682,333,222,127,3.3,7,5.3,236.08,212.78,142.15,158.66
2026-05-07 21:00:00,12,604,289,231,84,3.3333333333333335,7,2.8333333333333335,196.85,196.76,131.32,151.85
2026-05-07 22:00:00,10,530,296,157,77,3.4,4,2.0,197.65,176.85,140.96,152.28
2026-05-07 23:00:00,10,527,260,191,76,3.0,6,4.2,171.77,176.47,137.48,147.32999999999998
2026-05-08 00:00:00,12,530,233,184,113,3.25,8,3.8333333333333335,181.94,178.91,130.99,129.96
2026-05-08 01:00:00,9,542,247,227,68,3.2222222222222223,5,4.0,212.62,188.92000000000002,129.42000000000002,121.82
2026-05-08 02:00:00,13,533,270,199,64,2.923076923076923,9,4.0,178.67000000000002,172.74,147.10999999999999,119.24
2026-05-08 03:00:00,10,434,252,125,57,3.9,4,1.6,176.02,148.2,98.7,125.55
