timestamp,period_label,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_daytime,is_nighttime,hours_until_night_tariff,tariff_version,base_tariff_rm_per_kwh,discount_rate,effective_tariff_rm_per_kwh,outdoor_temp_c,outdoor_humidity_percent,real_time_workload_count,batch_workload_count,background_workload_count,real_time_cpu_demand_units,batch_cpu_demand_units,background_cpu_demand_units,real_time_ram_demand_units,batch_ram_demand_units,background_ram_demand_units,real_time_network_demand_units,batch_storage_io_demand_units,avg_real_time_latency_requirement_ms,avg_batch_deadline_hours,batch_delayable_percent,required_background_reserve_percent,forecast_real_time_cpu_next_3h,forecast_batch_cpu_next_6h,forecast_effective_tariff_next_6h_avg,building_avg_rack_utilization_percent,building_avg_available_capacity_percent,building_avg_temp_c,total_it_power_kw,total_cooling_power_kw,total_facility_power_kw,pue_estimate,total_water_lph,wue_l_per_kwh,estimated_hourly_energy_cost_rm,estimated_water_liters,target_acb_floor,target_real_time_floor_count,target_batch_floor_count,target_background_reserve_met,floor_1_avg_rack_utilization_percent,floor_1_available_capacity_percent,floor_1_avg_power_kw,floor_1_avg_temp_c,floor_1_water_lph,floor_1_efficiency_score,floor_1_maintenance_rack_percent,floor_2_avg_rack_utilization_percent,floor_2_available_capacity_percent,floor_2_avg_power_kw,floor_2_avg_temp_c,floor_2_water_lph,floor_2_efficiency_score,floor_2_maintenance_rack_percent,floor_3_avg_rack_utilization_percent,floor_3_available_capacity_percent,floor_3_avg_power_kw,floor_3_avg_temp_c,floor_3_water_lph,floor_3_efficiency_score,floor_3_maintenance_rack_percent,floor_4_avg_rack_utilization_percent,floor_4_available_capacity_percent,floor_4_avg_power_kw,floor_4_avg_temp_c,floor_4_water_lph,floor_4_efficiency_score,floor_4_maintenance_rack_percent,floor_5_avg_rack_utilization_percent,floor_5_available_capacity_percent,floor_5_avg_power_kw,floor_5_avg_temp_c,floor_5_water_lph,floor_5_efficiency_score,floor_5_maintenance_rack_percent,floor_6_avg_rack_utilization_percent,floor_6_available_capacity_percent,floor_6_avg_power_kw,floor_6_avg_temp_c,floor_6_water_lph,floor_6_efficiency_score,floor_6_maintenance_rack_percent,floor_7_avg_rack_utilization_percent,floor_7_available_capacity_percent,floor_7_avg_power_kw,floor_7_avg_temp_c,floor_7_water_lph,floor_7_efficiency_score,floor_7_maintenance_rack_percent,floor_8_avg_rack_utilization_percent,floor_8_available_capacity_percent,floor_8_avg_power_kw,floor_8_avg_temp_c,floor_8_water_lph,floor_8_efficiency_score,floor_8_maintenance_rack_percent,floor_9_avg_rack_utilization_percent,floor_9_available_capacity_percent,floor_9_avg_power_kw,floor_9_avg_temp_c,floor_9_water_lph,floor_9_efficiency_score,floor_9_maintenance_rack_percent,floor_10_avg_rack_utilization_percent,floor_10_available_capacity_percent,floor_10_avg_power_kw,floor_10_avg_temp_c,floor_10_water_lph,floor_10_efficiency_score,floor_10_maintenance_rack_percent
2026-04-30 02:00:00,past,2,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.32,75.08,213,211,70,97.06,68.48,17.41,84.76,83.1,17.06,61.31,61.33,44.98,10.04,70.8,17,76.39,62.79,0.35,49.02,46.67,25.98,2203.78,761.47,2965.25,1.346,6595.93,2.993,1037.84,6595.93,4,4,6,1,44.42,49.28,209.08,25.68,674.54,0.803,6.3,55.33,41.78,228.92,25.53,715.11,0.867,2.89,46.2,51.43,203.32,24.97,519.56,0.777,2.37,45.47,50.43,210.44,25.08,580.88,0.747,4.1,54.49,40.55,242.06,27.07,709.69,0.793,4.96,49.19,48.27,231.71,26.84,707.46,0.758,2.54,57.56,37.09,233.57,26.53,729.31,0.811,5.36,46.07,51.95,206.13,25.54,578.97,0.826,1.98,51.69,41.05,220.46,27.8,738.27,0.781,7.26,39.78,54.82,218.08,24.72,642.14,0.67,5.4
2026-04-30 03:00:00,past,3,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.1,84.43,174,284,95,65.11,76.43,28.24,56.69,92.01,22.56,48.62,82.69,39.78,12.92,91.04,12,56.49,54.88,0.35,43.67,53.46,25.93,2050.8,926.84,2977.64,1.452,6834.04,3.332,1042.17,6834.04,4,4,6,1,46.01,52.57,204.16,26.43,715.61,0.675,1.42,45.33,52.49,210.45,27.12,743.72,0.76,2.18,41.04,54.69,202.66,25.55,697.61,0.811,4.27,38.41,60.33,210.94,27.02,741.58,0.816,1.26,46.5,52.46,209.8,25.97,674.75,0.746,1.04,34.59,61.49,164.07,24.51,604.81,0.797,3.91,43.48,52.22,209.35,25.06,673.95,0.741,4.31,43.88,54.71,208.88,25.97,734.19,0.862,1.41,53.18,43.01,213.17,26.39,638.61,0.799,3.81,44.25,50.63,217.33,25.31,609.22,0.764,5.12
2026-04-30 04:00:00,past,4,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,28.7,81.58,237,245,97,105.44,98.5,28.53,92.41,70.93,21.69,64.31,96.15,64.62,14.53,62.8,17,79.58,93.93,0.35,49.81,47.07,26.11,2168.44,908.28,3076.72,1.419,6895.32,3.18,1076.85,6895.32,4,4,6,1,55.64,44.23,207.74,26.41,770.07,0.838,0.13,46.72,51.41,204.95,26.12,703.63,0.839,1.87,56.99,40.73,234.26,27.86,779.27,0.76,2.28,49.21,48.01,231.3,25.78,678.02,0.742,2.78,52.26,43.8,215.44,26.07,678.88,0.796,3.94,50.76,47.12,235.91,25.54,645.6,0.728,2.12,49.48,49.22,205.56,27.99,760.89,0.773,1.31,42.97,52.13,204.57,24.55,607.05,0.826,4.9,48.63,45.85,211.14,25.01,653.37,0.826,5.52,45.44,48.19,217.56,25.78,618.54,0.779,6.36
2026-04-30 05:00:00,past,5,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.83,79.35,306,295,63,145.43,100.44,15.26,109.23,86.15,17.18,62.98,90.49,60.41,7.92,70.16,12,140.85,86.97,0.35,53.85,42.73,26.82,2251.83,873.98,3125.81,1.388,7270.26,3.229,1094.03,7270.26,4,4,6,1,58.46,41.54,223.21,27.92,733.64,0.843,0.0,59.39,36.47,237.97,26.03,668.52,0.771,4.13,64.05,32.13,236.9,28.65,804.03,0.809,3.82,47.77,51.61,211.83,26.79,772.69,0.762,0.62,45.53,52.67,202.2,27.2,809.46,0.759,1.8,37.15,62.72,191.24,25.27,638.4,0.777,0.13,63.09,30.98,257.14,26.77,688.53,0.726,5.92,53.96,41.02,238.97,26.95,754.46,0.816,5.02,63.71,28.72,253.51,26.61,709.72,0.731,7.57,45.39,49.44,198.85,25.98,690.8,0.771,5.17
2026-04-30 06:00:00,past,6,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.13,76.85,209,249,79,82.49,105.57,18.51,61.2,81.88,15.64,56.66,82.93,38.62,8.28,68.32,16,70.62,101.42,0.35,46.17,50.04,26.19,2084.42,772.79,2857.21,1.371,6752.43,3.239,1000.02,6752.43,4,4,6,1,47.7,47.52,210.52,25.7,645.74,0.797,4.78,42.84,53.69,193.12,26.76,657.66,0.864,3.48,41.08,57.21,197.15,25.11,646.97,0.805,1.71,45.25,51.06,197.66,25.72,615.07,0.832,3.69,61.92,36.91,250.27,27.45,684.43,0.774,1.16,45.31,50.9,206.12,26.52,704.24,0.775,3.78,43.99,50.54,224.99,27.49,748.18,0.819,5.47,38.94,55.18,184.83,25.26,685.81,0.891,5.88,40.05,56.36,196.95,25.49,716.5,0.729,3.59,54.58,41.02,222.82,26.38,647.82,0.783,4.4
2026-04-30 07:00:00,past,7,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.28,82.48,218,190,75,106.15,78.7,20.22,79.29,60.32,21.24,62.7,54.39,61.53,11.53,70.61,14,98.94,52.74,0.35,47.33,49.36,25.96,2101.15,741.64,2842.79,1.353,6906.05,3.287,994.98,6906.05,5,5,5,1,56.57,39.81,249.2,25.91,746.29,0.782,3.62,48.46,48.44,190.71,26.27,758.21,0.861,3.1,42.36,53.48,197.46,26.51,706.27,0.772,4.16,50.95,48.97,225.28,27.32,779.6,0.854,0.08,50.6,43.07,233.38,25.38,664.98,0.761,6.34,37.08,61.05,166.41,24.81,594.7,0.801,1.86,48.09,49.5,211.64,25.39,622.16,0.785,2.41,41.95,54.14,184.88,26.75,682.48,0.893,3.9,50.28,44.83,225.09,26.62,755.08,0.787,4.88,46.97,50.29,217.09,24.69,596.27,0.744,2.74
2026-04-30 08:00:00,past,8,3,0,0,1,0,14,T2026_Q2,0.5,0.0,0.5,35.64,64.18,277,228,72,118.03,73.54,16.57,103.9,72.86,15.46,83.73,81.79,52.31,9.87,91.36,15,111.24,84.03,0.5,48.25,47.79,26.31,2173.87,888.61,3062.48,1.409,7049.63,3.243,1531.24,7049.63,6,6,4,1,52.98,43.29,219.7,27.15,779.45,0.768,3.73,47.9,48.99,224.68,26.82,739.52,0.745,3.11,48.09,51.4,240.62,26.24,706.49,0.782,0.51,53.06,40.88,232.61,26.45,707.56,0.763,6.06,57.07,35.8,231.14,27.07,691.24,0.782,7.13,42.26,52.92,205.33,25.71,740.41,0.663,4.83,49.72,49.84,201.41,26.6,723.34,0.864,0.45,51.39,46.85,215.85,26.15,726.95,0.811,1.76,40.89,53.19,208.45,25.58,611.67,0.718,5.92,39.18,54.75,194.09,25.39,623.01,0.777,6.07
2026-04-30 09:00:00,past,9,3,0,0,1,0,13,T2026_Q2,0.5,0.0,0.5,31.07,76.02,372,259,84,148.92,95.74,15.77,141.3,79.43,12.22,104.94,57.64,42.28,9.99,74.74,15,152.93,86.62,0.5,51.41,44.91,26.35,2268.24,968.53,3236.77,1.427,6706.98,2.957,1618.38,6706.98,5,5,5,1,62.77,34.32,233.48,28.05,810.13,0.775,2.92,47.24,52.76,207.21,24.86,664.56,0.793,0.0,52.95,44.62,235.79,26.83,658.26,0.709,2.43,47.41,49.85,237.64,26.33,656.81,0.765,2.74,54.85,39.77,238.74,25.61,617.24,0.802,5.38,44.03,51.17,194.88,25.24,642.88,0.815,4.79,59.79,37.86,249.33,26.76,613.62,0.795,2.35,46.63,49.5,227.83,26.73,622.69,0.719,3.88,48.3,47.51,218.42,26.23,737.33,0.704,4.2,50.16,41.7,224.93,26.83,683.45,0.777,8.14
2026-04-30 10:00:00,past,10,3,0,0,1,0,12,T2026_Q2,0.5,0.0,0.5,33.81,57.84,393,224,62,166.08,85.24,15.09,154.77,72.87,12.69,117.34,75.81,47.18,8.7,84.73,18,177.67,98.91,0.5,46.59,49.82,26.07,2033.5,940.21,2973.71,1.462,6355.35,3.125,1486.86,6355.35,6,6,4,1,53.2,42.61,241.12,25.43,613.08,0.727,4.18,50.79,47.69,215.71,25.3,623.3,0.854,1.52,52.12,45.34,199.33,27.06,642.59,0.855,2.55,54.5,45.14,222.37,26.83,656.09,0.779,0.36,51.55,44.91,203.97,26.51,673.68,0.672,3.54,36.98,60.87,196.14,26.32,641.91,0.709,2.14,53.47,40.46,208.78,27.61,745.34,0.849,6.08,36.42,58.44,183.46,24.78,575.15,0.815,5.14,39.09,54.4,195.67,25.51,623.61,0.943,6.5,37.82,58.39,166.96,25.34,560.59,0.678,3.79
2026-04-30 11:00:00,past,11,3,0,0,1,0,11,T2026_Q2,0.5,0.0,0.5,34.4,76.98,400,279,93,134.48,107.86,21.86,174.4,93.39,20.04,143.07,92.31,50.35,7.74,83.05,21,129.97,114.66,0.5,50.81,45.01,26.33,2137.56,893.9,3031.47,1.418,7064.72,3.305,1515.73,7064.72,5,5,5,1,46.71,45.58,213.56,26.64,731.26,0.728,7.72,63.1,36.36,227.66,26.76,754.18,0.832,0.55,55.23,39.25,215.66,26.64,667.17,0.859,5.52,53.94,41.3,224.03,26.06,710.48,0.753,4.76,56.91,39.05,221.22,26.48,719.06,0.795,4.04,41.95,56.42,192.28,26.57,770.04,0.741,1.64,57.21,40.01,243.17,24.76,601.28,0.781,2.79,39.23,56.51,196.44,28.16,807.17,0.876,4.26,42.94,51.39,197.58,25.87,636.95,0.863,5.67,50.87,44.23,205.97,25.4,667.11,0.739,4.9
2026-04-30 12:00:00,past,12,3,0,0,1,0,10,T2026_Q2,0.5,0.0,0.5,32.6,85.95,341,281,80,165.91,109.45,19.89,136.05,85.72,14.87,111.14,99.95,36.79,8.92,75.34,18,164.17,118.0,0.5,53.72,41.45,26.81,2283.93,887.33,3171.26,1.389,7520.25,3.293,1585.63,7520.25,6,6,4,1,54.28,44.91,230.4,26.67,745.42,0.856,0.82,55.28,39.71,233.68,27.05,806.31,0.792,5.01,51.8,44.45,218.58,25.76,779.32,0.791,3.75,54.14,40.86,247.44,26.83,785.17,0.669,5.0,67.83,27.24,250.93,27.46,763.64,0.763,4.93,54.87,44.12,231.98,25.94,709.31,0.749,1.0,50.03,42.49,218.32,26.21,636.3,0.768,7.49,43.34,50.99,203.52,27.09,734.11,0.869,5.68,55.35,39.32,234.64,27.16,735.97,0.762,5.33,50.26,40.42,214.45,27.91,824.7,0.767,9.32
2026-04-30 13:00:00,past,13,3,0,0,1,0,9,T2026_Q2,0.5,0.0,0.5,32.13,71.73,361,209,76,130.42,82.85,24.99,140.46,69.08,9.97,117.32,70.27,50.83,6.66,79.86,19,145.43,97.49,0.5,48.79,47.43,26.41,2162.33,940.31,3102.64,1.435,6594.18,3.05,1551.32,6594.18,6,6,4,1,59.61,36.0,226.27,26.78,654.21,0.842,4.39,61.75,35.33,259.8,27.45,684.59,0.751,2.92,54.53,41.65,230.59,26.55,687.97,0.768,3.82,51.24,46.34,223.1,25.22,609.31,0.693,2.42,31.03,64.85,173.35,24.42,477.33,0.828,4.12,39.06,55.91,204.36,27.46,708.24,0.818,5.03,54.91,39.75,226.97,25.91,673.41,0.789,5.34,47.13,50.65,187.0,26.5,723.77,0.806,2.23,48.06,50.15,223.15,27.58,704.71,0.795,1.79,40.57,53.65,207.74,26.2,670.63,0.682,5.78
2026-04-30 14:00:00,past,14,3,0,0,1,0,8,T2026_Q2,0.5,0.0,0.5,33.93,78.21,360,272,69,162.4,105.14,15.83,139.01,85.51,16.26,113.02,93.41,36.3,11.97,90.44,17,155.79,129.74,0.5,51.45,45.41,26.29,2223.43,1081.37,3304.81,1.486,7190.16,3.234,1652.4,7190.16,5,5,5,1,45.58,48.94,187.89,25.62,700.76,0.762,5.48,54.56,42.58,210.63,25.59,609.84,0.802,2.86,53.56,46.31,241.34,26.99,704.82,0.712,0.13,47.4,50.59,203.55,25.84,674.25,0.86,2.0,54.98,44.67,237.47,27.07,808.07,0.824,0.36,54.49,38.92,256.61,25.19,763.34,0.74,6.59,54.53,44.31,239.43,25.28,662.92,0.817,1.16,56.43,42.63,227.61,27.39,813.92,0.829,0.94,46.95,46.78,214.61,25.98,655.46,0.745,6.27,46.03,48.37,204.29,27.93,796.79,0.739,5.6
2026-04-30 15:00:00,past,15,3,0,0,1,0,7,T2026_Q2,0.5,0.0,0.5,32.1,77.66,393,283,88,148.98,105.5,19.39,159.48,101.54,21.71,105.25,80.61,45.62,6.55,86.11,19,141.09,136.4,0.5,52.42,43.74,26.95,2221.08,991.7,3212.78,1.446,7325.86,3.298,1606.39,7325.86,6,6,4,1,62.04,32.45,243.87,27.65,755.31,0.757,5.51,55.61,42.63,222.96,26.71,711.91,0.823,1.76,60.4,37.49,233.86,26.53,798.74,0.695,2.1,58.68,37.5,230.14,27.4,794.96,0.799,3.82,49.53,46.16,222.56,26.33,711.63,0.813,4.32,44.3,50.93,218.9,24.87,637.3,0.679,4.77,43.83,54.55,212.68,27.56,651.18,0.837,1.62,42.86,54.44,196.81,27.54,813.64,0.876,2.71,57.38,36.67,221.6,27.39,756.91,0.796,5.95,49.59,44.57,217.7,27.51,694.27,0.712,5.84
2026-04-30 16:00:00,past,16,3,0,0,1,0,6,T2026_Q2,0.5,0.0,0.5,31.73,66.99,427,269,82,166.57,105.08,17.89,194.36,75.47,12.67,125.29,99.43,65.54,7.55,82.5,16,179.4,107.12,0.5,49.48,44.94,25.84,2135.52,1035.88,3171.4,1.485,6708.51,3.141,1585.7,6708.51,5,5,5,1,53.56,40.38,204.17,26.25,721.36,0.703,6.05,63.24,30.52,212.43,26.71,710.76,0.824,6.24,49.84,41.8,188.06,24.4,602.15,0.811,8.37,51.44,46.03,220.94,24.91,648.01,0.69,2.53,54.05,43.1,227.31,25.16,604.04,0.767,2.85,43.53,51.7,233.39,27.66,677.95,0.738,4.77,48.27,46.3,218.78,26.31,706.31,0.766,5.43,52.02,42.07,235.46,26.28,761.34,0.785,5.91,38.9,53.6,196.61,25.42,649.11,0.786,7.51,39.99,53.85,198.38,25.33,627.49,0.748,6.16
2026-04-30 17:00:00,past,17,3,0,0,1,0,5,T2026_Q2,0.5,0.0,0.5,34.33,78.39,383,245,92,152.31,87.74,25.21,188.29,76.97,26.35,108.29,95.26,40.3,10.6,79.02,18,156.5,82.97,0.425,52.51,44.16,26.78,2240.73,881.86,3122.59,1.394,7621.32,3.401,1561.29,7621.32,6,6,4,1,60.61,37.35,219.11,29.08,900.0,0.818,2.05,51.39,47.1,220.74,26.14,679.5,0.822,1.51,59.99,37.04,239.91,28.27,885.13,0.8,2.98,52.08,47.21,235.2,26.29,706.25,0.709,0.71,56.94,39.85,245.48,25.04,702.92,0.745,3.22,53.42,44.26,226.75,26.46,812.13,0.77,2.33,51.12,44.39,224.86,27.21,766.0,0.767,4.49,47.3,48.09,202.67,26.26,760.78,0.757,4.61,49.14,44.0,220.27,26.19,664.47,0.849,6.87,43.14,52.27,205.73,26.87,744.14,0.772,4.59
2026-04-30 18:00:00,past,18,3,0,0,1,0,4,T2026_Q2,0.5,0.0,0.5,32.37,73.24,393,331,91,173.72,110.88,21.4,173.84,112.3,15.24,112.66,135.89,55.82,9.82,92.91,14,156.13,122.09,0.425,57.15,39.54,26.57,2344.27,986.27,3330.54,1.421,7117.72,3.036,1665.27,7117.72,5,5,5,1,64.15,31.35,254.78,26.34,758.35,0.772,4.5,53.4,46.01,247.79,25.87,682.89,0.719,0.59,59.62,38.49,232.62,27.41,759.64,0.828,1.88,60.78,37.4,242.42,27.76,779.8,0.766,1.82,56.62,39.87,225.94,26.38,673.0,0.82,3.51,46.26,50.32,224.25,27.34,778.51,0.782,3.41,55.5,42.18,225.97,26.86,694.95,0.802,2.32,72.64,22.52,244.74,27.12,675.63,0.798,4.85,47.31,47.76,212.92,25.77,669.39,0.886,4.93,55.24,39.48,232.83,24.81,645.57,0.839,5.28
2026-04-30 19:00:00,past,19,3,0,0,1,0,3,T2026_Q2,0.5,0.0,0.5,33.53,80.81,355,241,73,164.83,81.23,15.81,140.32,84.78,15.89,115.52,75.61,39.28,10.76,73.99,13,181.69,87.42,0.425,50.0,47.28,26.61,2182.22,937.9,3120.12,1.43,7471.7,3.424,1560.06,7471.7,6,6,4,1,66.81,31.19,249.72,27.15,726.96,0.793,2.0,52.12,47.79,216.33,26.97,769.62,0.871,0.09,42.2,52.07,215.24,27.61,793.18,0.75,5.73,47.59,51.73,218.33,26.76,717.38,0.779,0.68,51.11,44.75,215.13,26.0,771.17,0.878,4.14,48.31,50.01,207.49,26.34,710.34,0.732,1.68,39.54,57.92,190.51,25.75,679.88,0.777,2.54,53.33,44.69,244.95,26.09,733.51,0.846,1.98,51.06,47.17,214.34,27.41,821.34,0.791,1.77,47.98,45.5,210.17,26.02,748.32,0.795,6.53
2026-04-30 20:00:00,past,20,3,0,0,1,0,2,T2026_Q2,0.5,0.0,0.5,34.4,80.4,344,278,73,156.98,122.0,19.99,108.97,80.42,19.04,96.67,95.74,50.9,10.74,86.24,13,178.93,156.53,0.425,53.88,42.78,26.51,2258.06,981.75,3239.82,1.435,7463.47,3.305,1619.91,7463.47,5,5,5,1,79.42,17.1,262.31,27.84,854.4,0.827,3.49,52.75,41.95,228.55,27.31,793.0,0.785,5.3,49.3,47.85,208.0,26.37,732.04,0.856,2.85,57.02,38.81,246.34,27.07,753.61,0.798,4.17,44.33,53.63,207.07,26.35,733.93,0.764,2.05,50.35,49.65,204.61,26.77,722.11,0.73,0.0,56.83,41.65,218.57,24.95,679.73,0.778,1.53,49.66,45.17,230.44,25.78,740.04,0.786,5.17,47.18,49.88,219.66,25.66,764.39,0.725,2.94,52.01,42.1,232.51,26.97,690.22,0.766,5.89
2026-04-30 21:00:00,past,21,3,0,0,1,0,1,T2026_Q2,0.5,0.0,0.5,32.03,74.96,292,302,61,115.44,87.1,17.68,91.85,101.57,19.1,92.29,88.05,51.66,5.98,74.84,13,108.58,105.69,0.425,47.55,49.6,26.03,2175.95,899.8,3075.74,1.414,7010.47,3.222,1537.87,7010.47,5,5,5,1,54.73,44.75,259.43,26.98,737.17,0.658,0.51,45.33,53.18,222.16,25.25,714.06,0.853,1.5,55.96,39.01,212.78,27.28,773.14,0.847,5.03,39.42,60.2,195.52,24.67,669.64,0.665,0.38,54.88,40.89,211.14,25.89,656.31,0.803,4.24,52.93,42.82,231.32,27.45,750.48,0.756,4.24,37.61,60.1,184.76,25.05,693.14,0.834,2.29,44.18,55.62,217.02,26.49,648.95,0.768,0.2,44.55,50.71,224.64,25.22,660.29,0.837,4.74,45.96,48.67,217.16,26.02,707.29,0.751,5.37
2026-04-30 22:00:00,past,22,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,29.99,77.11,233,165,77,79.64,67.45,18.91,90.99,50.13,22.39,76.43,53.04,52.26,10.75,70.81,15,82.89,65.28,0.35,43.93,52.51,25.97,2048.08,798.25,2846.33,1.39,6604.0,3.224,996.22,6604.0,4,4,6,1,43.07,56.93,205.21,27.04,783.25,0.869,0.0,41.33,56.38,181.97,24.68,538.55,0.884,2.29,43.51,51.44,189.22,25.63,652.26,0.725,5.05,51.45,48.55,217.5,25.34,619.19,0.754,0.0,41.3,50.59,207.63,25.56,683.53,0.767,8.11,45.28,48.49,222.91,25.77,657.23,0.784,6.22,46.58,53.09,199.4,26.77,679.66,0.799,0.32,47.75,47.24,241.21,27.18,665.48,0.749,5.01,34.18,61.14,173.37,26.24,629.99,0.757,4.69,44.86,51.22,209.67,25.52,694.86,0.795,3.92
2026-04-30 23:00:00,past,23,3,0,0,0,1,0,T2026_Q2,0.35,0.0,0.35,30.1,70.23,223,220,84,93.14,73.05,21.14,98.67,76.46,18.94,77.94,82.8,52.38,11.89,79.21,15,79.46,65.36,0.35,47.11,49.92,25.97,2150.86,783.17,2934.03,1.364,6587.52,3.063,1026.91,6587.52,5,5,5,1,55.27,41.84,251.91,25.87,648.15,0.771,2.89,36.4,62.6,182.29,24.48,624.71,0.905,1.01,43.59,54.31,204.22,24.9,564.05,0.772,2.1,56.01,40.29,218.64,26.36,715.09,0.779,3.7,58.34,41.3,219.22,25.76,682.95,0.728,0.35,40.88,54.76,209.36,26.45,684.25,0.731,4.36,45.74,54.26,214.33,26.68,681.31,0.744,0.0,46.24,51.65,235.37,25.94,617.14,0.799,2.12,52.25,41.79,241.44,27.87,750.5,0.831,5.97,36.4,56.41,174.07,25.4,619.36,0.682,7.18
2026-05-01 00:00:00,past,0,4,0,1,0,1,0,T2026_Q2,0.35,0.15,0.297,31.11,81.42,194,248,103,89.38,79.57,22.07,70.57,89.08,11.98,68.36,79.88,45.21,12.28,74.25,16,85.33,77.63,0.297,48.26,48.3,26.36,2104.47,826.27,2930.74,1.393,7091.52,3.37,870.43,7091.52,4,4,6,1,52.05,44.82,211.97,26.14,712.07,0.822,3.13,55.44,39.41,211.25,26.75,730.78,0.767,5.15,51.6,42.43,224.72,25.59,648.0,0.714,5.97,49.77,46.79,213.3,27.68,723.9,0.742,3.44,41.35,54.69,193.86,24.63,634.01,0.782,3.96,42.21,56.97,217.52,26.71,605.74,0.71,0.82,54.25,45.75,199.1,25.97,748.77,0.798,0.0,47.9,48.47,222.69,26.47,764.7,0.8,3.63,37.53,61.81,194.34,27.22,755.95,0.843,0.65,50.53,41.83,215.72,26.41,767.6,0.818,7.64
2026-05-01 01:00:00,past,1,4,0,1,0,1,0,T2026_Q2,0.35,0.15,0.297,31.15,65.88,196,338,77,77.85,107.16,20.22,77.42,82.24,19.91,50.32,122.53,56.02,6.33,53.06,12,63.14,99.1,0.297,47.72,49.34,26.43,2091.83,771.9,2863.73,1.369,6880.32,3.289,850.53,6880.32,3,3,7,1,33.75,66.25,180.93,25.42,535.29,0.852,0.0,50.93,46.82,213.26,27.18,697.54,0.813,2.26,51.38,45.01,210.7,26.72,718.26,0.719,3.62,58.13,39.6,227.25,26.9,700.59,0.728,2.27,50.4,47.78,223.69,26.1,637.26,0.831,1.82,43.83,56.17,212.48,25.64,610.34,0.776,0.0,50.68,46.07,213.0,26.5,740.88,0.799,3.25,33.68,63.67,185.07,27.01,683.44,0.873,2.65,50.38,42.29,209.13,25.57,760.2,0.793,7.33,54.02,39.72,216.31,27.21,796.52,0.711,6.25
2026-05-01 02:00:00,past,2,4,0,1,0,1,0,T2026_Q2,0.35,0.15,0.297,30.21,89.26,204,259,74,86.27,108.32,20.91,75.22,70.66,15.42,58.62,87.41,70.84,11.38,73.06,16,74.38,108.01,0.297,52.61,44.41,26.53,2189.92,868.74,3058.65,1.397,7183.77,3.28,908.42,7183.77,4,4,6,1,45.81,52.52,197.29,26.12,705.71,0.77,1.67,43.87,51.98,208.01,25.05,677.37,0.826,4.15,58.49,38.91,238.36,26.57,725.68,0.771,2.6,56.46,40.67,226.42,26.06,668.61,0.837,2.87,51.31,43.43,188.79,27.56,756.42,0.83,5.26,51.79,45.13,235.31,26.83,738.37,0.758,3.08,52.62,43.62,215.4,25.61,694.17,0.749,3.76,52.78,46.11,244.2,27.27,714.2,0.741,1.11,59.63,38.32,213.98,27.32,773.91,0.829,2.05,53.37,43.38,222.17,26.96,729.34,0.773,3.25
2026-05-01 03:00:00,past,3,4,0,1,0,1,0,T2026_Q2,0.35,0.15,0.297,32.05,77.9,240,264,88,98.63,95.11,23.96,106.74,99.59,22.11,61.75,84.9,59.68,10.41,71.87,15,104.93,77.37,0.297,51.9,44.84,26.18,2267.9,885.33,3153.23,1.39,7026.12,3.098,936.51,7026.12,4,4,6,1,55.78,39.68,260.55,26.34,680.73,0.718,4.54,46.99,48.86,213.17,26.29,650.75,0.824,4.16,53.43,43.7,225.0,26.15,710.84,0.767,2.86,53.22,43.1,225.86,27.87,838.19,0.73,3.68,41.81,58.19,211.83,25.18,629.64,0.743,0.0,54.03,43.93,237.65,25.3,684.44,0.765,2.04,45.53,48.84,223.0,24.7,580.53,0.847,5.63,54.97,44.92,224.43,26.71,783.63,0.748,0.11,58.0,38.74,231.92,26.95,741.1,0.866,3.25,55.21,38.47,214.48,26.31,726.26,0.846,6.31
2026-05-01 04:00:00,past,4,4,0,1,0,1,0,T2026_Q2,0.35,0.15,0.297,27.72,83.3,200,255,84,78.7,95.57,16.57,89.53,79.11,16.08,46.1,82.18,53.1,12.61,70.32,20,80.93,75.16,0.297,47.36,49.09,25.68,2167.15,856.78,3023.93,1.395,6781.28,3.129,898.11,6781.28,4,4,6,1,44.87,54.82,231.97,25.52,701.6,0.817,0.3,41.05,56.7,181.75,25.24,672.9,0.8,2.25,42.12,51.12,206.13,24.74,632.73,0.764,6.76,44.5,52.42,217.53,26.62,740.58,0.755,3.09,49.67,48.15,224.95,26.04,643.63,0.788,2.18,45.83,51.0,224.7,25.84,695.82,0.715,3.17,47.16,50.68,200.4,25.22,695.4,0.811,2.16,49.35,45.43,206.76,25.63,619.1,0.846,5.22,51.85,42.4,237.01,26.06,670.86,0.795,5.75,57.17,38.18,235.96,25.9,708.67,0.684,4.65
