timestamp,total_power_kw,floor1_power_kw,floor2_power_kw,roomA_power_kw,roomB_power_kw,roomC_power_kw,roomD_power_kw,floor1_ac_kw,floor1_light_kw,floor1_plug_kw,floor2_ac_kw,floor2_light_kw,floor2_plug_kw
2026-04-22 08:00:00,34.54,12.98,12.06,3.98,6.18,3.96,5.94,4.71,3.61,4.67,3.93,2.65,5.48
2026-04-22 09:00:00,35.76,13.39,11.83,4.54,6.05,3.9,5.69,4.68,2.79,5.92,4.06,2.58,5.19
2026-04-22 10:00:00,33.6,12.79,11.55,4.23,5.92,3.55,5.82,4.4,2.9,5.49,3.96,3.16,4.42
2026-04-22 11:00:00,35.13,13.38,11.62,4.31,6.11,3.81,5.46,4.93,3.26,5.19,4.28,2.64,4.7
2026-04-22 12:00:00,38.5,15.31,13.12,5.19,6.35,4.53,5.44,6.28,3.07,5.96,5.73,2.52,4.87
2026-04-22 13:00:00,36.5,13.56,12.98,4.43,5.89,4.15,5.98,5.4,3.11,5.05,5.18,3.26,4.54
2026-04-22 14:00:00,35.61,13.68,12.62,4.5,5.66,4.27,5.24,5.88,3.03,4.77,5.67,2.66,4.29
2026-04-22 15:00:00,41.13,15.46,15.23,5.22,6.22,5.16,6.15,6.71,3.12,5.63,7.13,3.21,4.89
2026-04-22 16:00:00,40.38,16.99,13.82,5.72,6.69,4.88,5.24,7.64,3.43,5.92,6.74,2.47,4.61
2026-04-22 17:00:00,40.68,15.73,14.66,5.3,5.8,5.1,5.89,7.7,3.09,4.94,6.68,2.74,5.24
2026-04-22 18:00:00,42.76,17.5,15.59,5.85,7.03,5.4,6.31,7.7,3.65,6.15,7.04,2.96,5.58
2026-04-22 19:00:00,30.17,10.88,9.31,3.9,3.24,3.34,3.04,6.24,1.52,3.12,5.33,1.62,2.36
2026-04-22 20:00:00,31.47,10.78,10.69,3.85,3.44,3.87,3.49,5.82,1.58,3.38,6.05,1.77,2.86
2026-04-22 21:00:00,31.07,11.24,9.73,3.89,3.75,3.58,3.11,6,1.93,3.31,5.53,1.48,2.71
2026-04-22 22:00:00,28.9,10.12,9.44,3.41,3.51,3.43,3.19,5.33,1.95,2.84,5.14,1.51,2.79
2026-04-22 23:00:00,20.71,5.84,4.99,2.15,1.37,1.93,1.15,3.86,0.62,1.36,3.46,0.59,0.94
2026-04-23 00:00:00,20.74,5.65,5.29,2.07,1.33,2.08,1.18,3.75,0.63,1.26,3.69,0.56,1.04
2026-04-23 01:00:00,20.05,5.49,5.01,1.97,1.27,1.9,1.32,3.75,0.69,1.05,3.26,0.66,1.09
2026-04-23 02:00:00,19.8,5.66,5.07,2.04,1.35,1.98,1.14,3.78,0.71,1.17,3.56,0.57,0.94
2026-04-23 03:00:00,19.97,5.49,4.86,2,1.28,1.89,1.14,3.67,0.63,1.18,3.34,0.57,0.96
2026-04-23 04:00:00,20.22,5.57,4.88,2.04,1.29,1.83,1.27,3.73,0.63,1.22,3.23,0.71,0.94
2026-04-23 05:00:00,19.84,5.27,5.49,1.91,1.21,2.11,1.38,3.57,0.63,1.07,3.62,0.66,1.21
2026-04-23 06:00:00,25.93,8.76,8.22,2.98,3.38,2.92,3.18,4.02,1.7,3.05,3.83,1.38,3
2026-04-23 07:00:00,26.41,8.59,8.38,2.87,3.2,2.84,3.46,4.19,1.74,2.66,3.78,1.75,2.85
2026-04-23 08:00:00,34.17,12.23,12.39,3.84,5.9,3.98,6.01,4.16,3.23,4.84,4.37,2.98,5.04
2026-04-23 09:00:00,34.33,13.28,11.74,4.46,6.24,3.65,5.97,4.29,2.89,6.1,3.85,3.09,4.8
2026-04-23 10:00:00,36.51,14.24,12.01,4.58,6.66,3.75,6.05,5,3.5,5.74,4.03,3.15,4.84
2026-04-23 11:00:00,38.09,14.21,13.09,4.59,6.8,4.17,6.54,4.69,3.48,6.04,4.34,3.21,5.54
2026-04-23 12:00:00,36.62,13.25,13.28,4.39,5.62,4.55,5.8,5.4,2.89,4.96,5.32,2.58,5.38
2026-04-23 13:00:00,37.01,14.35,12.94,4.52,6.25,4.45,5.41,5.97,3.64,4.74,5.61,2.52,4.82
2026-04-23 14:00:00,38.97,15.77,12.89,5.16,6.88,4.24,5.66,6.21,3.61,5.95,5.44,2.98,4.47
2026-04-23 15:00:00,39.41,15.19,14.17,5.04,5.86,4.71,6.16,7.14,3.19,4.86,5.99,3.13,5.05
2026-04-23 16:00:00,43,16.87,15.12,5.64,6.91,5.4,5.81,7.19,3.53,6.15,7.11,2.52,5.49
2026-04-23 17:00:00,40.65,15.09,14.26,5.03,5.89,4.72,5.91,6.95,3.15,5,6.61,3.28,4.38
2026-04-23 18:00:00,42.4,17.5,15.16,5.94,6.65,5.19,6.31,8.19,3.4,5.92,6.66,3.02,5.49
2026-04-23 19:00:00,30.65,10.48,10.07,3.57,3.34,3.66,3.24,5.96,1.89,2.64,5.74,1.63,2.7
2026-04-23 20:00:00,31.86,11.9,9.71,4.14,3.82,3.59,3.03,6.57,1.97,3.36,5.62,1.43,2.66
2026-04-23 21:00:00,28.87,9.96,9.19,3.36,3.29,3.21,3.24,5.51,1.87,2.58,4.98,1.79,2.42
2026-04-23 22:00:00,29.29,10.02,8.96,3.36,3.75,3.17,3.25,4.85,2.02,3.15,4.62,1.62,2.72
2026-04-23 23:00:00,20.99,5.72,5.45,2.02,1.41,2.1,1.32,3.81,0.8,1.11,3.7,0.67,1.08
2026-04-24 00:00:00,20.81,6.02,5.27,2.16,1.49,2.05,1.29,3.93,0.77,1.31,3.49,0.57,1.21
2026-04-24 01:00:00,21.33,5.84,5.48,2.07,1.46,2.09,1.41,3.84,0.8,1.2,3.61,0.71,1.16
2026-04-24 02:00:00,20.38,5.67,5.14,2.05,1.34,2,1.16,3.81,0.7,1.17,3.61,0.59,0.94
2026-04-24 03:00:00,20,5.43,4.92,1.92,1.34,1.88,1.23,3.64,0.77,1.03,3.28,0.62,1.01
2026-04-24 04:00:00,20.17,5.28,5.12,1.91,1.23,1.95,1.33,3.58,0.64,1.06,3.34,0.66,1.12
2026-04-24 05:00:00,19.67,5.41,4.9,1.96,1.3,1.84,1.31,3.58,0.65,1.17,3.2,0.71,0.99
2026-04-24 06:00:00,25.65,8.53,7.33,2.92,2.98,2.52,2.91,4.39,1.56,2.58,3.46,1.46,2.42
2026-04-24 07:00:00,26.15,8.7,7.97,2.94,3.15,2.79,3.26,4.36,1.69,2.64,3.5,1.44,3.03
2026-04-24 08:00:00,35.66,13.44,12.46,4.34,6.45,4.21,5.83,4.42,3.31,5.71,4.39,2.47,5.59
2026-04-24 09:00:00,33.93,12.87,11.76,4.29,6.05,3.62,6.04,4.2,2.86,5.8,3.81,3.19,4.76
2026-04-24 10:00:00,34.6,12.38,12.21,4.08,5.39,3.83,5.87,4.86,2.78,4.74,4.56,3.2,4.45
2026-04-24 11:00:00,35.39,13.36,11.87,4.34,6.07,3.75,5.63,4.91,3.17,5.28,4.54,3.06,4.27
2026-04-24 12:00:00,35.7,13.65,12.79,4.49,5.86,4.3,5.59,5.5,3.06,5.09,5.28,2.7,4.81
2026-04-24 13:00:00,39.21,15.08,13.34,4.94,5.88,4.54,5.47,7.1,3.31,4.67,6.07,2.76,4.51
2026-04-24 14:00:00,37.42,14.01,13.64,4.74,5.27,4.51,5.94,6.67,2.73,4.61,5.82,3.11,4.72
2026-04-24 15:00:00,40.5,16.43,14.3,5.59,6.63,4.7,6.14,7.01,3.22,6.2,6.28,3.32,4.69
2026-04-24 16:00:00,42.55,16.98,15.15,5.94,5.98,5.09,6.2,8.42,2.84,5.72,7.02,3.3,4.83
2026-04-24 17:00:00,42.13,17.3,15.22,5.77,6.88,5.28,5.71,7.74,3.6,5.95,7.69,2.98,4.55
2026-04-24 18:00:00,40.61,16.94,14.17,5.67,6.82,4.9,5.44,7.41,3.5,6.02,6.96,2.79,4.42
2026-04-24 19:00:00,31.68,11.02,10.51,3.79,3.61,3.94,3.25,6.03,1.93,3.06,6.03,1.42,3.06
2026-04-24 20:00:00,30.34,11.48,9.29,4.13,3.16,3.43,2.81,7,1.53,2.95,5.53,1.4,2.35
2026-04-24 21:00:00,28.9,10.28,9.61,3.64,3.17,3.41,3.43,5.77,1.54,2.97,5.05,1.72,2.84
2026-04-24 22:00:00,28.34,9.2,8.6,3.07,3.27,3.1,3.03,4.76,1.85,2.58,4.48,1.41,2.7
2026-04-24 23:00:00,21.64,6.14,5.66,2.27,1.33,2.18,1.37,4.23,0.62,1.29,3.84,0.69,1.12
2026-04-25 00:00:00,18.08,4.5,3.95,1.71,0.62,1.63,0.57,3.61,0.3,0.58,3.16,0.26,0.53
2026-04-25 01:00:00,17.93,4.29,4.13,1.63,0.59,1.68,0.66,3.44,0.28,0.57,3.25,0.33,0.55
2026-04-25 02:00:00,18.07,4.61,3.96,1.75,0.6,1.64,0.57,3.76,0.3,0.54,3.19,0.27,0.5
2026-04-25 03:00:00,18.75,4.83,4.3,1.84,0.61,1.78,0.55,3.95,0.29,0.58,3.58,0.3,0.42
2026-04-25 04:00:00,18.33,4.3,4.27,1.6,0.65,1.76,0.61,3.42,0.36,0.52,3.46,0.31,0.5
2026-04-25 05:00:00,18.37,4.3,4.17,1.64,0.59,1.71,0.63,3.46,0.27,0.57,3.33,0.32,0.52
2026-04-25 06:00:00,21.49,6.31,5.86,2.28,1.56,2.2,1.62,4.11,0.79,1.41,3.71,0.82,1.33
2026-04-25 07:00:00,21.17,6.13,5.49,2.2,1.47,2.05,1.46,4.1,0.78,1.26,3.58,0.8,1.1
2026-04-25 08:00:00,24.92,8.17,6.83,2.84,2.92,2.44,2.54,4.01,1.41,2.76,3.37,1.15,2.31
2026-04-25 09:00:00,24.41,7.77,6.87,2.57,2.81,2.35,2.61,3.99,1.63,2.15,3.47,1.42,1.98
2026-04-25 10:00:00,25.13,7.97,7.43,2.74,2.74,2.64,2.79,4.14,1.43,2.4,3.64,1.28,2.52
2026-04-25 11:00:00,25.45,8.1,7.47,2.7,2.81,2.61,2.62,4.32,1.62,2.16,4.07,1.46,1.94
2026-04-25 12:00:00,27.26,9.19,8.48,3.12,2.82,3.09,2.74,5.4,1.65,2.13,4.84,1.37,2.28
2026-04-25 13:00:00,27.84,9.3,8.44,3.31,2.88,3.07,2.75,5.18,1.36,2.76,4.78,1.37,2.29
2026-04-25 14:00:00,29.09,10.3,8.78,3.69,2.92,3.21,2.72,6.16,1.42,2.72,5.19,1.41,2.18
2026-04-25 15:00:00,29.01,10.24,8.97,3.62,2.74,3.32,2.52,6.47,1.49,2.28,5.7,1.39,1.88
2026-04-25 16:00:00,31.68,11.97,9.71,4.33,3.02,3.63,2.63,7.7,1.49,2.78,6.3,1.44,1.98
2026-04-25 17:00:00,30.4,10.41,9.49,3.66,3.09,3.51,2.73,6.1,1.6,2.71,5.9,1.44,2.15
2026-04-25 18:00:00,31.03,10.99,10.08,3.92,3.01,3.82,2.58,6.77,1.53,2.68,6.71,1.38,2
2026-04-25 19:00:00,24.99,8.66,6.76,3.21,1.66,2.69,1.3,6.32,0.83,1.51,5.04,0.67,1.05
2026-04-25 20:00:00,25.25,7.85,7.21,2.94,1.5,2.89,1.47,5.67,0.68,1.5,5.2,0.64,1.38
2026-04-25 21:00:00,24.48,7.84,6.47,2.93,1.5,2.57,1.34,5.69,0.71,1.45,4.64,0.61,1.22
2026-04-25 22:00:00,22.26,7.14,5.97,2.61,1.62,2.33,1.44,4.86,0.81,1.47,4,0.64,1.34
2026-04-25 23:00:00,19.79,5.43,4.83,2.08,0.64,2.04,0.52,4.52,0.31,0.6,4.13,0.26,0.45
2026-04-26 00:00:00,19.37,4.76,4.33,1.81,0.62,1.79,0.61,3.89,0.31,0.56,3.5,0.3,0.53
2026-04-26 01:00:00,18.58,4.93,3.93,1.86,0.68,1.63,0.55,3.98,0.34,0.6,3.18,0.26,0.49
2026-04-26 02:00:00,18.03,4.81,3.87,1.83,0.64,1.6,0.54,3.9,0.31,0.6,3.13,0.25,0.49
2026-04-26 03:00:00,17.51,4.6,4,1.75,0.59,1.63,0.64,3.77,0.29,0.54,3.16,0.33,0.52
2026-04-26 04:00:00,18.31,4.48,4.25,1.69,0.61,1.75,0.61,3.64,0.33,0.51,3.43,0.3,0.52
2026-04-26 05:00:00,18.47,4.65,4.11,1.76,0.6,1.71,0.56,3.81,0.31,0.53,3.36,0.26,0.49
2026-04-26 06:00:00,21.39,6.35,5.76,2.25,1.63,2.18,1.57,4.12,0.9,1.33,3.66,0.78,1.32
2026-04-26 07:00:00,20.49,5.54,5.35,1.97,1.4,2,1.56,3.61,0.76,1.17,3.26,0.76,1.34
2026-04-26 08:00:00,23.99,7.68,7.33,2.58,2.69,2.59,2.59,4.02,1.5,2.15,3.92,1.35,2.07
2026-04-26 09:00:00,25.45,8.26,7.14,2.79,3.16,2.43,2.85,3.84,1.62,2.79,3.37,1.47,2.29
2026-04-26 10:00:00,25.24,7.73,7.5,2.69,2.57,2.73,2.49,4.13,1.3,2.3,4.16,1.2,2.14
2026-04-26 11:00:00,25.54,7.57,7.8,2.64,2.37,2.83,2.75,4.28,1.23,2.07,4.05,1.23,2.53
2026-04-26 12:00:00,28.97,9.79,8.75,3.38,2.82,3.21,2.81,6,1.62,2.18,4.96,1.34,2.45
2026-04-26 13:00:00,28.9,9.53,8.55,3.29,3.12,3.13,2.79,5.21,1.64,2.68,4.79,1.33,2.43
2026-04-26 14:00:00,29.63,10.02,9.25,3.6,2.85,3.54,2.53,5.97,1.37,2.69,5.8,1.14,2.31
2026-04-26 15:00:00,29.67,10.43,9.54,3.7,3,3.53,2.88,6.23,1.52,2.69,5.68,1.42,2.44
2026-04-26 16:00:00,31.03,11.61,9.61,4.12,2.9,3.71,2.35,7.66,1.6,2.36,6.46,1.13,2.02
2026-04-26 17:00:00,29.88,10.47,9.38,3.65,2.91,3.51,2.64,6.53,1.64,2.3,5.89,1.36,2.14
2026-04-26 18:00:00,29.85,10.19,9.11,3.61,2.78,3.45,2.41,6.33,1.46,2.4,5.9,1.21,2
2026-04-26 19:00:00,25.97,7.67,7.71,2.77,1.51,3.12,1.35,5.65,0.88,1.14,5.89,0.65,1.17
2026-04-26 20:00:00,26.1,8.36,7.69,3.13,1.54,3.04,1.58,6.14,0.72,1.5,5.57,0.78,1.34
2026-04-26 21:00:00,24.46,7.03,7.05,2.52,1.57,2.78,1.46,4.92,0.89,1.22,5.11,0.75,1.19
2026-04-26 22:00:00,22.21,6.98,5.7,2.51,1.66,2.2,1.33,4.68,0.88,1.42,3.95,0.69,1.06
2026-04-26 23:00:00,19.54,5.37,4.96,2.06,0.57,2.1,0.54,4.56,0.28,0.53,4.23,0.25,0.49
2026-04-27 00:00:00,20.04,5.8,5.01,2.08,1.35,1.96,1.16,3.95,0.74,1.11,3.46,0.55,1
2026-04-27 01:00:00,20.58,5.56,5.41,2.01,1.35,2.07,1.32,3.68,0.7,1.19,3.68,0.7,1.03
2026-04-27 02:00:00,20.48,5.52,5.05,1.97,1.33,1.95,1.28,3.7,0.73,1.09,3.31,0.6,1.14
2026-04-27 03:00:00,20.48,5.74,5.14,2.07,1.33,1.94,1.38,3.91,0.71,1.13,3.32,0.71,1.11
2026-04-27 04:00:00,20.81,5.88,5.12,2.13,1.36,1.92,1.4,3.98,0.7,1.21,3.26,0.72,1.14
2026-04-27 05:00:00,20.75,5.46,5.37,1.95,1.39,2.1,1.31,3.54,0.75,1.18,3.58,0.58,1.22
2026-04-27 06:00:00,26.4,8.95,7.81,2.96,3.61,2.72,2.98,3.95,1.92,3.07,3.83,1.49,2.49
2026-04-27 07:00:00,25.49,8.35,8.13,2.78,3.15,2.73,3.49,4.05,1.73,2.57,3.47,1.74,2.92
2026-04-27 08:00:00,34.62,13.33,11.52,4.43,6.33,3.65,5.7,4.29,3.02,6.03,3.93,2.88,4.71
2026-04-27 09:00:00,34.09,13.01,11.64,4.04,6.26,3.66,5.72,4.5,3.52,4.99,4.12,3.01,4.51
2026-04-27 10:00:00,35.02,13.58,11.45,4.38,6.17,3.62,5.55,5.05,3.28,5.24,4.16,2.93,4.37
2026-04-27 11:00:00,35.87,13.87,12.49,4.71,5.89,3.93,6.1,5.45,2.8,5.62,4.46,3.22,4.8
2026-04-27 12:00:00,35.74,14.07,12.47,4.5,5.99,3.97,5.76,5.96,3.4,4.71,4.98,3.16,4.33
2026-04-27 13:00:00,39.74,15.14,14.01,5,6.61,4.77,6.16,5.88,3.37,5.88,5.6,2.8,5.61
2026-04-27 14:00:00,38.67,14.79,13.41,5.1,5.93,4.64,5.56,6.26,2.76,5.76,5.83,2.52,5.05
2026-04-27 15:00:00,41.56,16.52,14.84,5.76,6.05,5.05,6.32,7.84,2.84,5.84,6.31,3,5.53
2026-04-27 16:00:00,41.86,16.12,15.08,5.37,6.16,5.17,5.9,7.65,3.33,5.14,7.28,3.06,4.74
2026-04-27 17:00:00,41.37,14.97,15.57,5.07,5.69,5.25,6.5,7.02,2.93,5.02,6.96,3.32,5.29
2026-04-27 18:00:00,38.5,14.81,13.92,5.06,5.48,4.83,5.26,7.11,2.77,4.94,6.96,2.72,4.24
2026-04-27 19:00:00,34.34,12.47,11.76,4.49,3.41,4.34,3.5,7.61,1.64,3.23,7.11,1.79,2.85
2026-04-27 20:00:00,31.86,11.02,10.62,3.89,3.2,3.85,3.47,6.54,1.64,2.84,6.01,1.75,2.86
2026-04-27 21:00:00,29.96,9.9,9.36,3.49,3.15,3.26,3.4,5.42,1.53,2.94,4.89,1.82,2.65
2026-04-27 22:00:00,28.76,10.37,8.45,3.63,3.43,2.89,3.18,5.52,1.69,3.16,4.34,1.77,2.34
2026-04-27 23:00:00,21.59,5.73,5.36,2.07,1.38,2.1,1.22,3.79,0.71,1.23,3.71,0.58,1.07
2026-04-28 00:00:00,20.48,5.87,5.2,2.1,1.32,1.97,1.35,4.1,0.76,1.02,3.44,0.72,1.05
2026-04-28 01:00:00,20.37,5.72,5.07,2.09,1.26,1.93,1.32,3.95,0.64,1.13,3.32,0.67,1.09
2026-04-28 02:00:00,20.85,5.62,5.33,2,1.45,2.1,1.19,3.61,0.78,1.23,3.71,0.54,1.08
2026-04-28 03:00:00,19.61,5.42,4.95,1.94,1.29,1.92,1.28,3.66,0.7,1.06,3.19,0.56,1.2
2026-04-28 04:00:00,20.47,5.33,5.38,1.91,1.25,2.06,1.38,3.61,0.67,1.05,3.54,0.68,1.16
2026-04-28 05:00:00,20.25,5.55,5.27,1.98,1.37,2.06,1.26,3.67,0.74,1.14,3.56,0.57,1.14
2026-04-28 06:00:00,27.72,9.42,8.32,3.22,3.58,2.87,3.42,4.36,1.77,3.29,3.68,1.6,3.04
2026-04-28 07:00:00,26.66,8.62,8.42,2.98,3.04,2.99,3.23,4.34,1.52,2.76,4.01,1.45,2.96
2026-04-28 08:00:00,35.6,13.74,11.68,4.33,6.53,3.7,5.82,4.79,3.58,5.37,3.92,2.92,4.83
2026-04-28 09:00:00,34.7,12.17,12.99,3.94,5.66,4.2,6.4,4.27,2.93,4.96,4.34,3.04,5.61
2026-04-28 10:00:00,35.24,13.28,12.06,4.46,5.95,3.87,5.56,4.79,2.84,5.66,4.79,2.98,4.3
2026-04-28 11:00:00,36,13.12,12.48,4.26,5.94,3.96,5.81,4.86,3.11,5.15,4.93,3.21,4.34
2026-04-28 12:00:00,37.25,14.63,12.61,4.84,6.43,4.09,5.69,5.62,3.26,5.75,5.14,3.02,4.45
2026-04-28 13:00:00,39.52,15.44,13.37,5.26,6.35,4.39,5.95,6.38,3.04,6.02,5.52,3.09,4.76
2026-04-28 14:00:00,41.43,16.17,15,5.39,6.5,5.11,6.08,7.14,3.41,5.63,6.92,3.09,4.99
2026-04-28 15:00:00,42.74,16.68,15.82,5.46,6.53,5.57,6.1,7.82,3.67,5.19,7.55,2.85,5.42
2026-04-28 16:00:00,40.61,16.31,14.64,5.43,6.53,4.92,6,7.25,3.45,5.62,6.78,3.2,4.67
2026-04-28 17:00:00,41.13,15.99,15.09,5.24,6.16,5.21,6.07,7.65,3.5,4.85,6.93,2.94,5.22
2026-04-28 18:00:00,40.53,16.25,15.19,5.4,6.54,5.43,5.78,7.18,3.45,5.63,7.25,2.53,5.42
2026-04-28 19:00:00,31.94,11.35,10.56,3.95,3.37,3.91,3.3,6.73,1.83,2.8,6.09,1.55,2.92
2026-04-28 20:00:00,30.55,10.1,10.14,3.57,3.02,3.78,3.06,5.85,1.52,2.73,6.01,1.44,2.7
2026-04-28 21:00:00,30.11,10.95,9.94,3.75,3.74,3.52,3.56,5.77,1.97,3.21,5.19,1.79,2.96
2026-04-28 22:00:00,28.7,9.61,9.23,3.37,2.99,3.2,3.6,5.42,1.52,2.67,4.42,1.78,3.03
2026-04-28 23:00:00,22.62,6.37,6.07,2.28,1.43,2.36,1.41,4.43,0.81,1.13,4.18,0.7,1.19
2026-04-29 00:00:00,22.36,6.54,5.69,2.36,1.43,2.22,1.26,4.57,0.78,1.18,4.04,0.66,0.99
2026-04-29 01:00:00,20.7,5.41,4.79,1.92,1.33,1.84,1.17,3.6,0.75,1.06,3.25,0.61,0.94
2026-04-29 02:00:00,21.02,5.52,5.04,2.03,1.29,1.93,1.24,3.66,0.6,1.26,3.38,0.63,1.03
2026-04-29 03:00:00,21.13,5.76,5.15,2.07,1.39,1.96,1.25,3.83,0.72,1.2,3.53,0.69,0.93
2026-04-29 04:00:00,20.47,5.66,5.08,2.01,1.46,1.92,1.33,3.65,0.79,1.22,3.32,0.7,1.06
2026-04-29 05:00:00,20.03,5.53,4.8,2.01,1.18,1.81,1.23,3.89,0.62,1.02,3.2,0.67,0.92
2026-04-29 06:00:00,25.63,8.52,7.69,2.79,3.45,2.69,2.88,3.8,1.89,2.83,3.85,1.45,2.39
2026-04-29 07:00:00,26.01,8.06,8.09,2.7,3.06,2.68,3.52,3.83,1.63,2.6,3.45,1.83,2.81
2026-04-29 08:00:00,35.06,13.47,12.26,4.42,6.43,4.05,6.02,4.36,3.16,5.95,4,2.65,5.62
2026-04-29 09:00:00,35.27,14.21,11.9,4.52,6.76,3.74,5.84,4.88,3.63,5.7,4.21,3.07,4.61
2026-04-29 10:00:00,35.56,13.55,12.38,4.61,6.08,4.01,5.86,4.76,2.77,6.02,4.54,2.91,4.93
2026-04-29 11:00:00,35.55,12.82,13.24,4.17,5.63,4.26,6.32,5.02,2.99,4.81,4.83,3.19,5.23
2026-04-29 12:00:00,38.34,15.57,12.8,5.15,6.51,4.33,5.35,6.51,3.39,5.66,5.67,2.68,4.45
2026-04-29 13:00:00,39.91,15.93,13.51,5.44,6.06,4.73,5.28,7.4,3.03,5.5,6.36,2.49,4.66
2026-04-29 14:00:00,41.5,16.73,14.21,5.65,6.63,4.78,5.87,7.4,3.34,5.98,6.47,3.08,4.66
2026-04-29 15:00:00,39.51,15.28,13.5,4.96,6.32,4.75,5,6.65,3.5,5.13,6.83,2.49,4.19
2026-04-29 16:00:00,40.97,15.65,14.94,5.22,5.94,5.1,6.34,7.47,3.21,4.97,6.36,2.98,5.59
2026-04-29 17:00:00,42.65,16.93,15.38,5.73,6.11,5.41,6.01,8.5,3.27,5.17,7.21,2.77,5.41
2026-04-29 18:00:00,42.94,17.01,15.85,5.64,6.36,5.65,5.84,8.36,3.55,5.11,7.93,2.72,5.2
2026-04-29 19:00:00,33.56,12.16,11.11,4.29,3.28,4.1,3.41,7.66,1.79,2.71,6.56,1.69,2.86
2026-04-29 20:00:00,32,11.55,10.61,4.09,3.52,3.85,3.43,6.56,1.73,3.25,6.05,1.73,2.83
2026-04-29 21:00:00,30.09,9.82,9.73,3.4,3.13,3.47,3.48,5.48,1.66,2.68,5.04,1.67,3.01
2026-04-29 22:00:00,29.69,10.46,9.45,3.71,3.34,3.39,3.39,5.68,1.58,3.2,4.84,1.58,3.02
2026-04-29 23:00:00,22.24,6.09,6.11,2.18,1.41,2.43,1.3,4.16,0.79,1.13,4.33,0.58,1.2
2026-04-30 00:00:00,21.49,6.15,5.56,2.19,1.42,2.16,1.34,4.23,0.81,1.11,3.76,0.64,1.17
2026-04-30 01:00:00,20.39,5.64,5.07,2,1.41,1.93,1.28,3.72,0.79,1.14,3.39,0.67,1.02
2026-04-30 02:00:00,20.89,5.62,5.03,2.06,1.27,1.94,1.22,3.81,0.62,1.2,3.41,0.62,1
2026-04-30 03:00:00,21.07,6.03,5.08,2.23,1.35,1.93,1.3,4.07,0.61,1.34,3.35,0.66,1.07
2026-04-30 04:00:00,21,6.03,5.5,2.18,1.41,2.11,1.41,4.07,0.73,1.23,3.61,0.68,1.22
2026-04-30 05:00:00,20.53,5.71,4.93,2.09,1.34,1.9,1.29,3.81,0.65,1.26,3.19,0.59,1.15
2026-04-30 06:00:00,26.02,8.45,8.15,2.89,3.1,2.72,3.43,4.11,1.58,2.76,3.65,1.82,2.69
2026-04-30 07:00:00,26.09,8.8,8.3,2.97,3.42,2.87,3.27,4.02,1.76,3.03,3.93,1.62,2.75
2026-04-30 08:00:00,31.84,11.94,10.92,3.82,5.6,3.51,5.27,4.19,2.98,4.77,3.88,2.61,4.42
2026-04-30 09:00:00,34.63,14,11.39,4.47,6.57,3.68,5.52,4.93,3.51,5.55,3.98,2.69,4.72
2026-04-30 10:00:00,36.35,14.08,12.86,4.56,6.52,4.11,6.22,5.02,3.4,5.67,4.61,3.17,5.09
2026-04-30 11:00:00,37.29,14.04,12.9,4.74,5.88,4.36,5.52,5.7,2.88,5.46,5.49,2.68,4.74
2026-04-30 12:00:00,38.56,14.77,13.94,4.82,5.99,4.84,5.85,6.62,3.33,4.82,5.91,2.58,5.45
2026-04-30 13:00:00,39.32,14.52,14.91,4.73,5.86,5.02,6.46,6.55,3.28,4.68,6.23,3.14,5.53
2026-04-30 14:00:00,41.5,16.03,14.84,5.45,6.12,5.09,5.74,7.45,3.11,5.48,7.3,3.03,4.51
2026-04-30 15:00:00,40.71,16.51,14.37,5.46,6.63,5.04,5.39,7.36,3.56,5.59,7.15,2.65,4.57
2026-04-30 16:00:00,42.11,16.9,15.55,5.81,6.21,5.44,6.14,8.14,3.09,5.67,7.22,2.86,5.48
2026-04-30 17:00:00,41.51,16.51,15.31,5.57,6.08,5.32,5.95,8.1,3.24,5.17,7.36,2.94,5.01
2026-04-30 18:00:00,39.42,14.97,13.91,5.04,5.54,4.62,5.75,7.32,2.96,4.69,6.42,3.15,4.33
2026-04-30 19:00:00,33.53,12.39,10.51,4.49,3.43,3.88,3.21,7.45,1.57,3.37,6.23,1.6,2.69
2026-04-30 20:00:00,30.99,11.27,9.51,3.97,3.63,3.53,3,6.1,1.76,3.41,5.41,1.36,2.74
2026-04-30 21:00:00,30.66,10.58,10.14,3.73,3.14,3.61,3.5,6.18,1.6,2.79,5.51,1.8,2.83
2026-04-30 22:00:00,27.82,9.51,8.69,3.2,3.33,3.03,3.09,4.97,1.85,2.69,4.67,1.69,2.34
2026-04-30 23:00:00,21.91,6.5,5.62,2.34,1.49,2.22,1.24,4.46,0.8,1.25,3.94,0.57,1.12
2026-05-01 00:00:00,22.03,6.41,5.47,2.33,1.49,2.09,1.34,4.32,0.75,1.34,3.72,0.71,1.04
2026-05-01 01:00:00,20.21,5.43,5.01,1.9,1.38,1.94,1.27,3.59,0.81,1.03,3.26,0.56,1.18
2026-05-01 02:00:00,20.99,6.09,5.48,2.25,1.4,2.1,1.4,4.08,0.65,1.36,3.6,0.67,1.21
2026-05-01 03:00:00,20.12,5.49,5.33,2,1.26,2.03,1.39,3.72,0.63,1.13,3.46,0.68,1.19
2026-05-01 04:00:00,20.51,5.42,5.03,1.96,1.25,1.94,1.28,3.69,0.66,1.07,3.28,0.58,1.16
2026-05-01 05:00:00,20.18,6,5.4,2.2,1.4,2.09,1.36,3.99,0.66,1.35,3.54,0.62,1.23
